id;nome
10695;Rua Aída Leal
10696;Rua Paulo José Garcia
10697;Avenida São Luiz
10698;Caminho 26-Setor 04 (Faz Grande IV)
10699;Rua Guaratuba
10700;Caminho 15 (Cj Jd Valéria I)
10701;Rua Tomaz de Aquino
10702;Praça Carlos Smith
10703;Rua Irmão Rovílio Moro
10704;Travessa Dona Camila (Comunidade Barreira do Vasco)
10705;Quadra 12D Conjunto B
10706;Rua Manoel Rodrigues Artez
10707;QR 317 Conjunto A
10708;Rua José Romildo da Silveira
10709;Rua Alcides Lins
10710;Rua dos Quartzos
10711;Rua Major Vaz
10712;Alameda Dezessete (Residencial Nossa Morada)
10713;1ª Travessa da Jaqueira
10714;SEPN 505 Bloco C
10715;Rua R 35
10716;Rua Tijubana
10717;Rua da Prata
10718;Rua Dona Berta
10719;Rua Blandina Sobreira
10720;Rua João Batista de Souza
10721;Rua Jarlan Carneiro Santana (Lot Novo México)
10722;Rua Hortêncio Rodrigues dos Santos
10723;Rua Santim Bertassoni
10724;Rua Hermínia Zanetti
10725;Rua C (Jd das Palmeiras)
10726;Quadra 511 Conjunto 20
10727;Rua Portácio Hoffmann
10728;Rua Frederico Bauer
10729;Avenida Alzira Santana (Lot P Real)
10730;Quadra 9
10731;Avenida Paulino Muller
10732;Rua Mariano Gomes
10733;Rua Planalto Matogrossense
10734;Rua 10 (Pólo de Modas)
10735;3ª Avenida Cristóvão Ferreira
10736;Rua Cronista Salatiel de Vasconcelos Silva (Cj Vl Verde II)
10737;Rua dos Trilhos
10738;Quadra F (Cj Ariri)
10739;Rua FL31
10740;Rua Souza (Lot Recanto Nobre)
10741;Rua Cinco (Lot Nova Liberdade II)
10742;Rua Professora Zilda Revert
10743;Vila Cumbica
10744;Rua Monte Cristo
10745;Rua Anísio Vitorino de Queiroz
10746;Avenida Cônego Alteredo
10747;Rua 33
10748;Alameda Allan Guerra
10749;QNP 28
10750;Vila Alcyr Meirelles Guerra
10751;Vila Itaperuna
10752;Rua C-01
10753;Beco Itajubá
10754;Rua 9 (Lot Esplanada Araturi)
10755;Rua Esperança (Rio da Pratra)
10756;Praça Arlindo Wendelino Kremer
10757;Travessa Dalva de Oliveira
10758;Avenida Harry Prochet
10759;Rua Pedro Jaime Seixas
10760;Rua Domingos Sousa Leão Júnior
10761;Travessa Santa Tereza
10762;Rua Delmira Lanes
10763;Vila Carvão
10764;Rua Fragata
10765;Rua Valdemiro Rodrigues da Silva
10766;Rua Marcelo Augusto Dias Bolzani
10767;Rua Jornalista Alberto Francisco Torre
10768;Vila Vanusa
10769;Rua Ademar Ramos
10770;Rua 15 de Julho
10771;Travessa José Sales de Lima
10772;2ª Travessa Doutor Gonçalves Guerra
10773;Escadaria Iolanda dos Santos Chagas
10774;Avenida Juscelino Kubitschek
10775;Vila Freitas
10776;Avenida Frei Cirilo
10777;Avenida Jerônimo Monteiro
10778;Rua do Seminarista
10779;Alameda Jacarandá
10780;Rua Monte da Fé
10781;Rua Euclesio Luiz Araujo
10782;Rua Francisco Fragoso
10783;Rua São Dimas
10784;2ª Subida da Paciência
10785;Rua Estevão Alves Ribeiro
10786;Rua João Padeiro
10787;Rua Candido Barbosa de Jesus
10788;Praça Aquiles
10789;Rua Rio Comprido
10790;Rua Jorge Amado (Próximo à Rua Fotômetro)
10791;Rua Valter Fantini Pruner
10792;Rua Coronel João Paracampos
10793;Quadra 202 Conjunto 9
10794;Rua Aspirante Mega
10795;SQN 407 Bloco A
10796;Rua Lourival de A. Silva
10797;Rua H 43
10798;Rua José Carlos Pedreira
10799;Rua Transversal I (Lot Jd Petropolis II E)
10800;Rua Desembargador Hugo Simas
10801;1ª Avenida Jaime Vieira Lima
10802;Praça dos Piás
10803;Rua Geraldo Braga
10804;Avenida Doutor Durval de Góes Monteiro
10805;Rua Massaranduba
10806;Travessa Dom João VI
10807;QR 100 Conjunto X
10808;Rua Deputado Dalmário Souza
10809;Rua Barão de Aquino
10810;Rua José Clarindo Gomes (Lot Nova Ponte)
10811;Beco Vale Verde
10812;Avenida Epaminondas Jácome
10813;Rua Acilino Diniz Moreira
10814;Avenida Guararapes
10815;Rua Anísio Mortari
10816;Rua Benjamim Clemente Diniz
10817;Rua Oliveira Martins
10818;Rua Nossa Senhora da Conceição (Com Cristo Redentor)
10819;Rua Senador Simão da Cunha
10820;Rua Belatriz
10821;Rua Antônio Novaes Filho
10822;Rua Souza Caldas
10823;Rua Domingos Pasqualli
10824;Rua Antonio Piekala
10825;Rua Marechal Costa e Silva
10826;Rua Abigail Bastos Russell
10827;Rua Rio Curuá
10828;Rua Martinho Pereira Valle
10829;Rua Moisés Ferreira da Silva
10830;Rua Walter Scott de Castro Velloso
10831;Rua José Licínio Lopes
10832;Beco J (Cj N Sra das Graças)
10833;Rua Pacífico da Luz
10834;Rua Antônio Inácio de Lima
10835;Rua Marechal Deodoro da Fonseca
10836;Rua Boca do Rio
10837;Estrada dos Padres
10838;Travessa Georgina Duarte
10839;Praça do Sertanejo
10840;Rua José Pinto Novaes
10841;Rua Vale Ouro
10842;Quadra B (Cj Betânia I)
10843;Rua Marli Cortez Perazollo
10844;Vila Benedita
10845;Rua D35
10846;Rua Rosa Nejme Bitar
10847;Praça Ipiranga
10848;Rua Maria Arlete da Silva Leitão Rosa
10849;Rua B (Conj.Hab.Jacarezinho)
10850;Rua J (Lot Flor Restinga)
10851;QNL 10 Conjunto G
10852;Rua Guilherme Rech (Lot Vl Alpina)
10853;Travessa Irmãos Calvet
10854;Vila Frederico Costa
10855;QNM 36 Conjunto D
10856;Rua Itabira
10857;503 Norte Avenida NS 5
10858;Rua Hamurabi
10859;Rua A-02
10860;Estrada Adam Blumer
10861;Rua Luiz Ronaldo Canalli
10862;Rua Engenheiro Adozindo Magalhães
10863;Rua Perimetral
10864;Rua Belvedere
10865;Rua Padre Fernando José Santana
10866;Rua Cambé
10867;Rua Pedra Azul
10868;Rua Versalhes
10869;Travessa Rejane
10870;Rua Alvino Stis
10871;Rua Estácio de Sá
10872;Rua Dolores Duran
10873;Rua Foresti
10874;Rua São Gonçalo (Jardim Coelhão)
10875;Rua Jardim Esperança (Lot. Jd Esperança)
10876;Beco Três (R Seis de Novembro)
10877;Rua Jarupari (Pe.Roma)
10878;Praça Deputado Luís Ribeiro Coutinho
10879;Rua do Quiri
10880;Quadra 2 Conjunto D-5
10881;Rua Martiniana Filgueira Soares
10882;Praça José Pires Vieira
10883;AR 9 Conjunto 9
10884;Rua Almeida Prado
10885;Rua Hortelã
10886;Rua 341 (Cj Nova Metrópole)
10887;Rua José Carlos de Souza Lobo
10888;Rua Sessenta e Sete
10889;Setor Habitacional IAPI Chácara 16C
10890;Rua Benvinda de Carvalho
10891;Rua B14
10892;Rua Pituaçu
10893;Rua Doutor Arno Duarte
10894;Rua Josefina Sothe
10895;Quadra 306
10896;Rua Embaixador Afrânio de Melo Franco
10897;Rua Apiacas
10898;Rua João Dale Vedove
10899;Travessa Manoel Barros
10900;Rua Benevides Prado
10901;Rua Dona Eulália
10902;Rua Aristides Lopes de Souza
10903;Avenida Bandeira
10904;Rua José Farias
10905;Rua IV Cj Planalto Mondubim
10906;Rua 38 (Lot Alto da Pavuna)
10907;Avenida Renascença
10908;Rua Afrânio Coutinho
10909;Alameda Um
10910;Passagem Ida Lobato
10911;Rua Helena Coutinho
10912;Rua Mario Antônio Jaeger Betti
10913;Rua Aristóteles Fabrino
10914;Avenida da Saudade
10915;Vila Adônis
10916;Rua Jamil Sefair
10917;Praça Pedro Mello
10918;Rua do Radônio
10919;QNQ 2 Conjunto 1
10920;Estrada Chico Mendes
10921;Rua Ibiá
10922;EQNP 9/13 Bloco A (Comércio)
10923;SBS Quadra 2 Bloco D Lote 16 
10924;Rua 11 Norte
10925;Rua Santo Expedito
10926;Travessa Manoel Gomes do Nascimento
10927;Rua Rússia
10928;Rua do Telégrafo
10929;Rua Doze (Lot Pq Comveima)
10930;Rua Leonardo de Abreu Cabral
10931;Rua Coronel Nery
10932;Beco Alagoas
10933;Rua Pontal de Areia
10934;Avenida Donário Francisco de Jesus
10935;Rua Admilson Leite de Almeida
10936;Rua Coletora 3
10937;Rua Léllis Piedade
10938;Rua Duarte Pereira
10939;Rua B12
10940;Rua Arthur Momberger
10941;Rua Eládio Camboim
10942;Travessa 2 (Cj Tijolinho)
10943;EQNL 6/8 Bloco D Comércio
10944;Rua Trinta e Três (Gleba C)
10945;Rua Doutor Percy Borba
10946;Rua Anibal Molina Ribeiro (Lot Pte Velha)
10947;Avenida Vinte de Março
10948;Rua Castelo Branco
10949;Largo do Senhor
10950;Avenida Darci
10951;Avenida Vimbere
10952;Servidão Ana Bernardo
10953;Rua Monte da Oliveiras
10954;Vila Valnei Miranda
10955;Rua Ermelino de Leão
10956;Rua José Alves Caldeira
10957;Avenida Wallas Batista de Oliveira
10958;Rua Morumbala
10959;Rua Jovelina Marques Gomes
10960;Avenida das Maria Graças Ribeiro
10961;Área Especial 2
10962;Beco Santa Efigênia
10963;Rua Murumbi
10964;Rua Malaquias Souza do Ó
10965;Rua Ministro Joaquim Antunes
10966;Trecho 04 Chácara 190
10967;Rua Arlete Mutran
10968;Via 13
10969;Rua Grão-Mestre Ademir Viana
10970;Rua Seis (COHAB II)
10971;Travessa Tulipa
10972;Travessa Andrade
10973;Estrada Ponte do Arame
10974;Rua Barros de Carvalho
10975;Beco do Cajú
10976;Rua Licínio Barcelos
10977;Rua Nova Divinéia
10978;Escadaria Jacy Mattos Alvarenga
10979;Travessa das Flores
10980;Rua Contador Alberto Rodolpho Bay
10981;Rua Tenente José Ribas Kendrick
10982;Rua Trinta e Um de Dezembro
10983;Rua Pedro Costa
10984;Rua Realeza
10985;Rua Isabel Coleta
10986;Quadra 6 AR 3
10987;Rua Pico da Gávea
10988;Rua Herculano Ribeiro Fonseca
10989;Rua Simão Pedro
10990;Jardim Nossa Senhora do Carmo
10991;Rua 535
10992;Avenida Brigadeiro Haroldo Veloso
10993;Passagem São José
10994;Rua João Mocelin
10995;Rua dos Marmelos
10996;Rua Carnaúba dos Dantas
10997;Beco Moçambique
10998;Rua Flor do Oriente
10999;Rua Girassóis
11000;Travessa Laje
11001;Travessa Donato Coelho (Lot M Cristo)
11002;Rua Maria Georgina Moura
11003;Beco das Crianças
11004;Rua Augusto da Fonseca
11005;Rua Goiabal
11006;Rua Anita Zancanaro Pulga
11007;Avenida Comandante Aviador Childerico Motta
11008;Alameda Urca
11009;Quadra 2 Conjunto C/D Bloco A
11010;Avenida Arthur da Silveira Borges
11011;Rua João Monteiro de Souza
11012;Rua Antônio Pereira da Silva
11013;Rua Tomé de Souza
11014;Avenida C13
11015;Travessa 15 de Janeiro
11016;Rua Ingo Leopoldo Ebert
11017;Quadra 804 Conjunto 20-B
11018;Rua Popular
11019;Estrada da Boa Esperança
11020;Caminho da Grama
11021;Rua Jorge Cassete
11022;Avenida João Rodolfo de Oliveira
11023;Travessa Somália
11024;Quadra 182
11025;Rua Umbu
11026;Rua Reverência
11027;SQS 202 Bloco F
11028;Quadra Quarenta e Cinco (Cj CDP)
11029;Rua Bonfim da Feira
11030;Passagem Santa Catarina
11031;Rua São Cristovão (Lot Jd Paula II)
11032;Rua Giovani Barbosa de Farias
11033;QN 19 Conjunto 1
11034;Rua Ametista
11035;Rua PP-5
11036;Rua Aramis de Melo Sá
11037;Estrada do Tindiba
11038;Rua F (Lot Tia Caçula)
11039;Travessa Jequitibá
11040;Rua Maximiano Goes
11041;Rua Assis Dias Sobreira
11042;Rua de Lausanne
11043;Beco Marco Aurélio
11044;Quadra 12 Rua F
11045;Avenida Alto das Pedrinhas
11046;Rua Abílio Plentz
11047;Rua 103
11048;Avenida Virgilio Távora
11049;Rua Inácia Maria da Conceição
11050;Rua Acajutiba (Res A Ypiranga)
11051;Escadaria Sargento Beanor Joaquim de Souza
11052;SQB 2 Bloco H
11053;Travessa Mário Costa
11054;Rua da Vitória
11055;Avenida Sabino Bezerra de Queiroz
11056;Travessa Juarez Custódio Brandão
11057;Rua Hipólito da Costa
11058;Rua dos Nambiquaras
11059;Vila Macuco
11060;Rua Força Expedicionária Brasileira
11061;Rua Floriano Guilherme B. Dutra
11062;Rua Evaldo Afonso Lorenz
11063;Rua Venâncio Ribeiro
11064;Rua dos Mescarelos
11065;Alameda Gondarem
11066;Alameda Nova (Da Av Perimetral)
11067;Rua Moacyr Ururahy
11068;Conjunto B
11069;Rua Ribeiro Silva
11070;Rua Nova Serrana
11071;Beco Magela
11072;Rua Mário Lanica Domenech
11073;Quadra 9 Conjunto G
11074;Rua Visconde de Mauá
11075;Praça São Caetano do Sul
11076;Travessa Campinas de Brotas
11077;Rua Padre Leonardo Greco
11078;Rua Matias Scherer
11079;Rua Victor Porto Flores
11080;Rua Payssandu
11081;Rua Jornalista Moacir Padilha
11082;Rua do Gravador
11083;Avenida Max Teixeira
11084;Rua Tamoio
11085;Rua Mecua
11086;SHIS QI 5 Conjunto 18
11087;Travessa Manuel
11088;Rua Hildo de Oliveira
11089;Rua da Fortuna
11090;Beco das Oliveiras
11091;Rua Coronel Nilton Sá
11092;Rua Novidade
11093;Rua JCA11
11094;Travessa Luiz Ribeiro
11095;Rua 49.012
11096;Avenida Cajazeiras
11097;Rua 6 (Lot Buti)
11098;SCLRN 706
11099;Rua Maria do Carmo Freitas Barros
11100;Rua Luiz Francisco de Oliveira
11101;Rua Pompilho Marques
11102;Beco Cinco (Vicente Monteggia)
11103;Rua Manoel Francisco Cazuza
11104;Rua Raniere Mazilli
11105;Rua Cinquenta e Dois
11106;Quadra H (Cj Betânia I)
11107;Rua Honório Antônio de Farias
11108;1ª Travessa Etapas
11109;Avenida Bispo
11110;2ª Travessa Haiti
11111;Rua Doutor Altayr de Oliveira (Com Amendoeiras II)
11112;Rua Pedro Driessen Filho
11113;Rua J 16
11114;Rua Manga Rosa
11115;Rua Adelino Dantas de Queiroz
11116;Rua Jandira
11117;Travessa Tenente-Coronel Amado
11118;2ª Avenida Voluntários da Pátria
11119;Rua Antonio Pappen
11120;Passagem São Francisco (Rod Transcoqueiro)
11121;Praça do Coelho
11122;Rua Nossa Senhora de Brotas
11123;SHCES Quadra 1505 Bloco G
11124;Rua José Bartolomeu Galvão de Melo
11125;Rua Vinte Dois de Março (Prq José Estevão)
11126;QNP 15 Conjunto L
11127;Rua da Palma
11128;Rua Antônio Olavo da Silva
11129;Rua A (Lot F Calgaro)
11130;SQN 416 Bloco P
11131;Rua Tomazina
11132;Rua Waldemar Bernardo Leusin
11133;Rua Carapicu (Lot. 92)
11134;Rua Júlio Domingos de Campos
11135;Rua Ateira
11136;Travessa Sergio Luiz de Queiroz
11137;Avenida Maria José Ribeiro
11138;Rua da Justiça
11139;Vila Tavares
11140;Rua Genebra
11141;Rua Viga
11142;Rua Soldado Francisco Gomes
11143;Avenida Gameleira
11144;Rua Três (Lot Res Amarilis)
11145;Rua Vitor Manoel de Jesus Vasconcelos
11146;Rua Benedito Escalante
11147;Quadra 18 (Cj Sta Fé)
11148;Avenida Farroupilha
11149;Rua Humberto Lopes da Fontoura
11150;CL 407 Bloco D
11151;Rua LN3
11152;Rua Professor Milton Santos
11153;SHIS QI 27
11154;Rua Cristino Maria da Conceição
11155;Rua Projetada B (Ac R M Carvalho 2083)
11156;Rua Aparecida Mucilo Mecunhe
11157;Rua Vinte e Três (Lot Dunas)
11158;Rua Zeca Neto
11159;Rua Alfredo
11160;Rua Manoel Ferrador
11161;Travessa Costa Rica
11162;Rua Francisco Antônio do Nascimento
11163;Rua Adelmo Aires Negri
11164;Rua Sociólogo Betinho
11165;Avenida Assis Brasil
11166;Rua Felício da Costa Vieira
11167;Rua Boa Viagem
11168;Rua Vinte e Um (Lot E Azevedo)
11169;QR 121 Conjunto D
11170;Rua Tangencial T-2
11171;Rua General Severiano
11172;Rua Celeste Miranda
11173;Rua Antônio Raimundo Pereira
11174;Avenida das Palmeiras
11175;Rua Senador Xavier da Silva
11176;Rua de Pedestre IV (Cj Jardim Fluminense)
11177;Avenida Projetada 01 (Lot Anchieta Dali I)
11178;3ª Travessa Vale do Ouro
11179;Rua Arenque
11180;Rua Francisca Jorge de Souza
11181;Rua H 1
11182;Rua Marçal de Freitas
11183;Rua Maria Angelina Miranda
11184;Rua Ipatinga
11185;2ª Travessa Garanhuns
11186;Rua Agassis Ribeiro Batista
11187;Rua Virgolino Motta
11188;Rua Badejo
11189;Rua Craíbas
11190;Rua Oufrino Gonçalves
11191;Vila Mozart Marinho
11192;Rua Doutor Francisco Jozolino
11193;Rua Raimundo Andrade de Lima
11194;Escada Tres
11195;Rua Guaramiranga
11196;Praça Vitório Ferrari
11197;Rua Miguel Marques de Moura
11198;Travessa Luis Barbosa
11199;Rua Luz Del Fuego
11200;Rua Elvira Gomes de Oliveira
11201;Travessa Brígida do Vale (V Gama)
11202;Rua Doutor Magessi
11203;Rua Eldorado
11204;Rua Calarge
11205;Rua Lourdes Zaramella Gabardo
11206;Rua Oclandio Nicolao da Silva
11207;Rua Francisco Edson da Silva
11208;Rua Jacob Litzenberger
11209;Alameda Alberto Farias Coelho
11210;Estrada Rio Jundiá
11211;Rua João Ferreira
11212;Travessa Joaquim Rabelo
11213;Quadra 2 Bloco N
11214;Quadra D2 (Cj Caminho Rosápolis II)
11215;Rua Francisco Pereira
11216;Rua Irecê
11217;Rua Rio Jordão
11218;Vila Lírio dos Vales
11219;1ª Travessa Júlio César
11220;Avenida Independência (Quadras 24
11221;1ª Travessa Professor Rômulo Almeida
11222;Avenida Recanto Quadra 305
11223;302 Norte Alameda 1
11224;Beco Apolinário de Santana
11225;Avenida G (Cj Ceará)
11226;Rua Luiza Lopes Gouveia
11227;Praça Rosário
11228;Rua Palmeira
11229;Rua José Bulcão da Silva
11230;QNO 19 Conjunto 54
11231;Rua Carlos Nabuco
11232;Rua Treze de Dezembro
11233;Rua Petúnia
11234;Rua Santa Sara
11235;Rua Antônio Carlos Pamplona Maciel
11236;Rua 9 de Julho
11237;Rua Pedro de Toledo
11238;Rua 19 de Março
11239;Quadra 23A
11240;Rua Nossa Senhora Perpétuo Socorro
11241;Rua Queiros Lima
11242;Rua Nova do Horto (Av S Martin)
11243;Rua Astro Rei
11244;Rua José Alves Campos
11245;Rua Monsenhor João Dantas
11246;Rua Aniceto Antônio Arão
11247;Largo 2 (Cj Gov Tasso Jereissati)
11248;Rua Renato Alencar
11249;Rua 8 D
11250;Rua Lino Estácio dos Santos
11251;Avenida Adolfo Loureiro França
11252;Rua José Mathias Hekis
11253;Rua Nova Lusitânia
11254;Quadra 202 Conjunto 21
11255;Vila Leite da Silva
11256;Quadra 44 Conjunto D
11257;Rua Araripe
11258;Rua Engenho Água Branca
11259;1ª Travessa Norte 01
11260;Rua São João (Nova República)
11261;SHIS QI 27 Conjunto 18
11262;QBR 8 Bloco G
11263;Rua Saint Diniz
11264;Rua Anna Edinger
11265;Rua Três Irmãos
11266;Rua Anita Alves da Silva
11267;Rua Pedro Kurowsky
11268;Rua Oliveira Sobrinho
11269;Rua Herman Sussuazo
11270;Avenida Rio Grande
11271;Rua Dea Coufal
11272;Rua Vinte de Janeiro
11273;3ª Travessa Mamede
11274;Avenida Misael Aguilar da Silva
11275;Rua Alice Ligth Martins
11276;Rua Tonico Saad
11277;Rua do Paraíso de São Cristovão II
11278;Rua Caldas Viana
11279;Rua Antônio Scoparo
11280;Rua Claudiana Rodovalho
11281;Rua Lotus
11282;Praça Tiradentes
11283;Avenida Abel de Oliveira Moreira
11284;Vila Correa Matos
11285;Rua Barra Funda
11286;Rua Neco Lira
11287;Caminho 02-Quadra A (Faz Grande I)
11288;Travessa Vila Martins
11289;Rua São Mamede
11290;Quadra 19 Conjunto F
11291;Avenida Agenor Caldas
11292;Praça Marcílio Dias
11293;Rua Antônio Francisco de Andrade
11294;Rua Betim
11295;Rua Edson Vilela Braga
11296;Rua Belém de Maria
11297;Rua Rio Ijuí
11298;Rua Augusto Steembock
11299;Avenida Doutora Elaine Altafin
11300;SQ 18 Quadra 12
11301;Rua A Condomínio 3 Bloco 13 (Cidade Jardim Fortaleza)
11302;Rua Edson Luiz de Paula
11303;Quadra QL 4 Conjunto I
11304;Rua Esteban Rios
11305;Rua Santo Dias da Silva
11306;Travessa Amélia Silva de Araújo
11307;Rua Antônio Jerônimo
11308;Rua José Ludolf de Melo
11309;Rua Economista André Urani
11310;Acesso 07-A (Jaguaripe I)
11311;Rua dos Gerânios
11312;Rua Padre Júlio Sachet
11313;SMPW Quadra 27
11314;Estrada Paraná
11315;Rua Cento e Nove (V Carioca)
11316;Rua Pedro Canizio Müller
11317;Módulo H
11318;Rua Detetive Tadeu Eugênio
11319;Travessa Monsenhor José da Silva Coutinho
11320;Rua Alice Galvão
11321;Travessa Angelina
11322;Rua Kaisser Abrão
11323;Rua Francisca Gomes dos Santos
11324;Rua 213
11325;Alameda Uvaia (Alphaville II)
11326;SHCGN 705 Bloco K
11327;Rua Alfredo Kassar
11328;Rua VSJE 2
11329;Rua Helenice Coutinho Tebet
11330;Rua Sete (Sítio do Meio)
11331;Rua Itumbiara
11332;Rua Dezenove (Posto Dois e Quatro)
11333;Vila Flaviana
11334;Rua Mariano de Matos
11335;Rua Thomas Antônio Gonzaga
11336;Avenida Maria de Lourdes Amando de Siqueira
11337;Rua Heleni Teles Guariba
11338;Avenida Lauzimar de Oliveira
11339;Rua Pedro Bloch
11340;Rua Humberto Mendes do Prado
11341;Rua Manuel de Freitas
11342;Rua dos Malvaiscos
11343;Rua Morro Dedo de Deus
11344;Rua Nove (Cj.Res.Curado I )
11345;Servidão Vereador Carlos dos Santos Portugal
11346;Rua Rio Resedá
11347;Rua Carlos Bruno
11348;Rua Betil
11349;Rua Adolfo Celso
11350;Rua Pinheiro
11351;Rua Eunice Rangel das Dores
11352;Rua 2 de Julho do Calabetão
11353;Avenida Fernando Menezes de Góes
11354;Rua Piava
11355;Rua Seis (Vl Princesa)
11356;Rua Manoel Messias Melo
11357;Rua Estado de Goiás
11358;Rua Olívio Salvadori
11359;Rua C (Cassino C-Vl Militar)
11360;Praça Doutor Del Vecchio
11361;Rua Platina
11362;QR 216 Conjunto F
11363;Rua Bruno Dittrich
11364;Rua Magno
11365;Trecho 05 Chácara 213
11366;Rua José Luiz Pontes
11367;Rua Iraci Correa Barbosa
11368;Rua das Sogras
11369;Rua Ivete Vargas
11370;2ª Travessa Osias Cabral de Oliveira
11371;Rua José Augusto Sebadelhe
11372;Rua Canoinhas
11373;Rua Reverendo Martin Luther King
11374;Rua África
11375;Rua Professor Francisco Ferreira
11376;Rua Major Rogério
11377;Rua Poeta Mario Quintana (Lot Heiópolis)
11378;Rua do Brito
11379;Rodovia Municipal Avelino Mandelli
11380;Rua Jovino Martins
11381;Avenida Guaíra
11382;QI 7 Conjunto U
11383;Travessa Noeme Pinheiro
11384;SHA Conjunto 1 Chácara 30A
11385;Rua Elpídio D' Agostin
11386;1ª Travessa Memorial Arcoverde
11387;Rua José Machado Tojal
11388;Travessa Gomes Filho
11389;Rua Urutago
11390;Rua da Acauã
11391;Rua Altanir Volpato
11392;Rua Vinte e Nove de Outubro
11393;Rua Nepal
11394;Travessa da Justiça
11395;Travessa Lima
11396;Rua Eurípedes Prado
11397;Rua Tangará
11398;Rua Beija-Flor (Lot Heróphilo Azambuja)
11399;Rua Salvador Borges
11400;Rua Estocolmo
11401;Rua Mocotó
11402;Rua Nova (N Holanda)
11403;Rua Tereza Cristina Bolçada Mauro
11404;2ª Travessa do Maranhão
11405;Rua Cônego Antônio Faustino Vila Nova
11406;Travessa do Pilar
11407;Rua Z
11408;Estrada de Ferro de Goiás
11409;Rua Campina Grande (Lot Colonia dos Comercíario)
11410;Rua Lemos de Brito
11411;Rua Goeldi
11412;Passagem Bom Sossego
11413;Rua Benedito Gonçalves do Nascimento
11414;Conjunto E
11415;Servidão Oito
11416;Rua Frei Damião (Vl Industrial)
11417;Rua Barão do Capibaribe
11418;Avenida Monsenhor José Aloísio Pinto
11419;Rua Maria Lopes da Costa
11420;Rua Cruz das Graças
11421;Rua Igarapé
11422;Rua Doutor José Gonçalves dos Santos
11423;Avenida Cardoso Martins
11424;Rua Mãe Dolores
11425;Rua das Hortas
11426;Rua Doutor Augusto Pinto de Mendonça
11427;Travessa Agripino de Matos
11428;Rua Antônio Basil Schroeder
11429;Rua José Luciano Nunes
11430;2ª Travessa São Luiz
11431;Rua Estrela Dalva
11432;Rua Bulgária (Lot. Posto de Monta)
11433;Rua Paraúna
11434;Quadra 14 Área Especial 32
11435;Rua Bandeira de Melo (Cj Habitacional Monet)
11436;Rua Levi Carneiro
11437;Rua Dois (Lot Zilda Assumpcao)
11438;SRES Quadra 10 Bloco N
11439;Rua Cento e Sessenta e Seis
11440;Quadra AC 104 Bloco A
11441;Praça Darcy Borges de Castilhos
11442;Estrada Paulo Sérgio Guerra Gonçalves
11443;Rua Valter Borges
11444;Rua Bequimão
11445;Travessa Alecrim
11446;Rua Marechal Hermes da Fonseca
11447;Rua Márcia
11448;Rua Três (Vl Laranjal)
11449;Rua Jorge Copetti
11450;2ª Travessa Artur Lício
11451;Rua Doutor Ivan Ferreira do Amaral
11452;Rua Carlos Fox
11453;Rua Odilon Negrão
11454;Rua Arcozelo
11455;Rua Marcionila Alves
11456;Rua Maria Amélia
11457;Estrada Curva do Rio
11458;SQS 404 Bloco G
11459;Praça Cônego Tomaz de Aquino
11460;Rua Xique-Xique
11461;Rua Alcir Ferreira Monteiro
11462;Travessa Miguel Pontes
11463;Rua Maria José Pacheco Mota
11464;Rua Mediterrâneo
11465;Acesso Vinte e Cinco (Bloco 2)
11466;Rua Sete (Vl S Rafael)
11467;Rua Judite Melo dos Santos
11468;Rua Maria Vânia Costa (Lot At Colina)
11469;Rua Paganini
11470;Rua Buritizal
11471;Alameda Seis
11472;Rua Professor Odilo Ramos
11473;Estrada Antônio Soares
11474;Rua Pinheiro da Mata Escura
11475;Rua dos Proprietários
11476;Vila Santo Antônio
11477;Quadra 108 Conjunto 8
11478;Travessa da Esperança
11479;Rua G (Vl Santos)
11480;Rua Paulo José Maria (Lot Maravista)
11481;Rua Fuzileiro Naval Diogo Oliveira Maia (Rio-Santos)
11482;Rua dos Tupis
11483;Rua João Alves
11484;Rua Wilson Cursino
11485;Rua A Onze
11486;QR 425 Conjunto 28
11487;Passagem Comercial
11488;Acesso Oito (Cj Res Rubem Berta)
11489;Rua BH8
11490;SQ 22 Quadra 2
11491;Praça Felipe Guerra
11492;Passagem Vila Operária
11493;Rua Dona Maria Antônia
11494;Beco Três (R Mariano Matos)
11495;Avenida Moreira e Silva
11496;Rua Doutor Artur Orlando de Andrade Bazerra
11497;Travessa Primavera
11498;Rua Um B
11499;Rua Washington Luís
11500;Rua Carlos Formiga Pereira
11501;Travessa Aroldo Pessi
11502;Servidão H-1
11503;Rua Doutor João Gonçalves de Abrantes
11504;Travessa Alzira
11505;Travessa Neves
11506;Rua Manuel Lopes
11507;Rua Cerro Largo
11508;Rua José Ramos
11509;QNM 4 Conjunto I
11510;Rua João Pertilli
11511;Rua Maria Amélia Maia
11512;Quadra A2 (Res Teresina Sul)
11513;Rua dos Beija-Flores
11514;Rua Maria Clara
11515;Rua Paulo Fagnani
11516;Rua Hilário Piazera
11517;Praça Rui Barbosa
11518;Rua T 57
11519;Rua Suissa
11520;Rua Prefeito Hugo Amorim
11521;Travessa Primeira de Queluz
11522;Rua Castro Alves (Cj. Res. Curado II)
11523;Rua dos Goytacazes
11524;Rua Camboja
11525;Rua Hélio Peixer
11526;Beco Bico-de-Lacre (Vl Juaniza)
11527;Rua Maria Felix da Silva
11528;Rua General Osório
11529;Rua Paulo Chaves dos Santos
11530;Rua Marechal Castelo Branco
11531;Quadra 82
